customer_id,name,phone,marketing_consent,event_type,status,date,product_name,amount
CUST-10339,백예서,010-9195-9011,Y,구매,결제 완료,2026-02-21,기본 피부 관리,112000
CUST-10339,백예서,010-9195-9011,Y,구매,결제 완료,2026-04-27,기본 피부 관리,65000
CUST-10339,백예서,010-9195-9011,Y,문자발송,성공,2026-05-07,T-CHURN-01,0
CUST-10339,백예서,010-9195-9011,Y,구매,결제 완료,2026-05-29,슈링크,283000
CUST-10340,이하준,010-3146-8833,Y,구매,결제 완료,2025-12-26,슈링크,329000
CUST-10340,이하준,010-3146-8833,Y,구매,결제 완료,2026-02-10,기본 피부 관리,68000
CUST-10340,이하준,010-3146-8833,Y,구매,결제 완료,2026-04-14,기본 피부 관리,62000
CUST-10340,이하준,010-3146-8833,Y,문자발송,성공,2026-06-10,T-CHURN-01,0
CUST-10341,권유정,010-1390-7087,Y,구매,결제 완료,2025-11-14,슈링크,266000
CUST-10341,권유정,010-1390-7087,Y,구매,결제 완료,2025-12-14,고주파 리프팅,363000
CUST-10341,권유정,010-1390-7087,Y,구매,결제 완료,2026-01-12,탄력 집중 관리,444000
CUST-10341,권유정,010-1390-7087,Y,구매,결제 완료,2026-02-23,기본 피부 관리,109000
CUST-10341,권유정,010-1390-7087,Y,구매,결제 완료,2026-04-04,고주파 리프팅,387000
CUST-10341,권유정,010-1390-7087,Y,문자발송,성공,2026-06-22,T-CHURN-01,0
CUST-10342,박채서,010-8948-6820,Y,구매,결제 완료,2026-02-28,슈링크,158000
CUST-10342,박채서,010-8948-6820,Y,구매,결제 완료,2026-04-13,고주파 리프팅,229000
CUST-10343,구소담,010-4922-7921,Y,구매,결제 완료,2025-12-28,고주파 리프팅,356000
CUST-10343,구소담,010-4922-7921,Y,구매,결제 완료,2026-02-10,고주파 리프팅,333000
CUST-10343,구소담,010-4922-7921,Y,구매,결제 완료,2026-04-16,탄력 집중 관리,324000
CUST-10343,구소담,010-4922-7921,Y,문자발송,성공,2026-07-14,T-CHURN-01,0
CUST-10344,문수호,010-6791-2923,Y,구매,결제 완료,2026-04-17,여드름 관리,107000
CUST-10344,문수호,010-6791-2923,Y,문자발송,성공,2026-04-26,T-CHURN-01,0
CUST-10344,문수호,010-6791-2923,Y,구매,결제 완료,2026-05-30,슈링크,236000
CUST-10345,이채아,010-3888-2470,N,구매,결제 완료,2025-10-18,물광 주사,152000
CUST-10345,이채아,010-3888-2470,N,구매,결제 완료,2025-11-27,탄력 집중 관리,307000
CUST-10345,이채아,010-3888-2470,N,구매,결제 완료,2026-01-17,고주파 리프팅,241000
CUST-10345,이채아,010-3888-2470,N,예약,취소,2026-03-03,여드름 관리,0
CUST-10345,이채아,010-3888-2470,N,구매,결제 완료,2026-04-17,보습 관리,75000
CUST-10346,신수원,010-7312-8923,Y,구매,결제 완료,2025-10-30,보습 관리,73000
CUST-10346,신수원,010-7312-8923,Y,구매,결제 완료,2025-12-25,기본 피부 관리,79000
CUST-10346,신수원,010-7312-8923,Y,구매,결제 완료,2026-02-03,물광 주사,111000
CUST-10346,신수원,010-7312-8923,Y,구매,결제 완료,2026-03-15,여드름 관리,92000
CUST-10346,신수원,010-7312-8923,Y,구매,결제 완료,2026-04-26,여드름 관리,72000
CUST-10346,신수원,010-7312-8923,Y,문자발송,성공,2026-05-28,T-CHURN-01,0
CUST-10347,권하서,010-1605-6953,Y,구매,결제 완료,2026-02-19,보습 관리,78000
CUST-10347,권하서,010-1605-6953,Y,구매,결제 완료,2026-04-10,여드름 관리,91000
CUST-10347,권하서,010-1605-6953,Y,문자발송,성공,2026-04-22,T-CHURN-01,0
CUST-10347,권하서,010-1605-6953,Y,예약,취소,2026-05-26,슈링크,0
CUST-10348,황리빈,010-4751-3787,Y,구매,결제 완료,2025-12-20,물광 주사,105000
CUST-10348,황리빈,010-4751-3787,Y,구매,결제 완료,2026-02-10,탄력 집중 관리,315000
CUST-10348,황리빈,010-4751-3787,Y,구매,결제 완료,2026-03-02,물광 주사,119000
CUST-10348,황리빈,010-4751-3787,Y,문자발송,성공,2026-03-22,T-CHURN-01,0
CUST-10348,황리빈,010-4751-3787,Y,구매,결제 완료,2026-04-08,탄력 집중 관리,423000
CUST-10349,정서진,010-6836-7053,Y,구매,결제 완료,2025-10-01,슈링크,233000
CUST-10349,정서진,010-6836-7053,Y,구매,결제 완료,2025-11-15,슈링크,154000
CUST-10349,정서진,010-6836-7053,Y,구매,결제 완료,2026-01-07,고주파 리프팅,369000
CUST-10349,정서진,010-6836-7053,Y,구매,결제 완료,2026-03-10,기본 피부 관리,110000
CUST-10349,정서진,010-6836-7053,Y,구매,결제 완료,2026-04-23,기본 피부 관리,80000
CUST-10349,정서진,010-6836-7053,Y,문자발송,성공,2026-06-21,T-CHURN-01,0
CUST-10350,우채우,010-8518-5580,Y,구매,결제 완료,2026-03-10,고주파 리프팅,335000
CUST-10350,우채우,010-8518-5580,Y,문자발송,성공,2026-04-18,T-CHURN-01,0
CUST-10350,우채우,010-8518-5580,Y,구매,결제 완료,2026-04-26,기본 피부 관리,93000
CUST-10350,우채우,010-8518-5580,Y,구매,결제 완료,2026-06-02,보습 관리,67000
CUST-10351,안채호,010-2652-7668,Y,구매,결제 완료,2026-02-13,기본 피부 관리,67000
CUST-10351,안채호,010-2652-7668,Y,구매,결제 완료,2026-03-22,물광 주사,158000
CUST-10351,안채호,010-2652-7668,Y,구매,결제 완료,2026-05-12,탄력 집중 관리,355000
CUST-10351,안채호,010-2652-7668,Y,문자발송,성공,2026-05-19,T-CHURN-01,0
CUST-10352,허수담,010-6012-7697,Y,구매,결제 완료,2025-10-16,여드름 관리,119000
CUST-10352,허수담,010-6012-7697,Y,구매,결제 완료,2025-11-21,여드름 관리,148000
CUST-10352,허수담,010-6012-7697,Y,구매,결제 완료,2026-01-03,보습 관리,101000
CUST-10352,허수담,010-6012-7697,Y,구매,결제 완료,2026-02-25,고주파 리프팅,413000
CUST-10352,허수담,010-6012-7697,Y,구매,결제 완료,2026-04-19,기본 피부 관리,90000
CUST-10352,허수담,010-6012-7697,Y,문자발송,성공,2026-05-13,T-CHURN-01,0
CUST-10352,허수담,010-6012-7697,Y,구매,결제 완료,2026-05-28,기본 피부 관리,100000
CUST-10353,전현영,010-7195-7520,Y,구매,결제 완료,2025-10-17,물광 주사,116000
CUST-10353,전현영,010-7195-7520,Y,구매,결제 완료,2025-12-04,보습 관리,78000
CUST-10353,전현영,010-7195-7520,Y,구매,결제 완료,2026-01-27,슈링크,184000
CUST-10353,전현영,010-7195-7520,Y,구매,결제 완료,2026-03-19,보습 관리,102000
CUST-10353,전현영,010-7195-7520,Y,구매,결제 완료,2026-04-27,기본 피부 관리,96000
CUST-10353,전현영,010-7195-7520,Y,문자발송,성공,2026-07-13,T-CHURN-01,0
CUST-10354,구유희,010-6231-1032,Y,구매,결제 완료,2025-11-02,물광 주사,135000
CUST-10354,구유희,010-6231-1032,Y,구매,결제 완료,2025-12-03,프리미엄 관리,579000
CUST-10354,구유희,010-6231-1032,Y,구매,결제 완료,2026-01-13,슈링크,346000
CUST-10354,구유희,010-6231-1032,Y,구매,결제 완료,2026-03-06,기본 피부 관리,79000
CUST-10354,구유희,010-6231-1032,Y,구매,결제 완료,2026-04-15,물광 주사,130000
CUST-10354,구유희,010-6231-1032,Y,문자발송,성공,2026-05-20,T-CHURN-01,0
CUST-10355,오은진,010-9470-4541,Y,구매,결제 완료,2026-04-29,탄력 집중 관리,358000
CUST-10355,오은진,010-9470-4541,Y,문자발송,성공,2026-05-02,T-CHURN-01,0
CUST-10355,오은진,010-9470-4541,Y,구매,결제 완료,2026-06-01,보습 관리,54000
CUST-10356,남하율,010-6234-9465,Y,구매,결제 완료,2025-10-28,여드름 관리,114000
CUST-10356,남하율,010-6234-9465,Y,구매,결제 완료,2025-12-11,프리미엄 관리,335000
CUST-10356,남하율,010-6234-9465,Y,구매,결제 완료,2026-01-29,슈링크,153000
CUST-10356,남하율,010-6234-9465,Y,예약,취소,2026-03-08,물광 주사,0
CUST-10356,남하율,010-6234-9465,Y,문자발송,성공,2026-04-02,T-CHURN-01,0
CUST-10356,남하율,010-6234-9465,Y,구매,결제 완료,2026-04-22,물광 주사,155000
CUST-10357,김하영,010-6205-4693,Y,구매,결제 완료,2025-12-24,탄력 집중 관리,383000
CUST-10357,김하영,010-6205-4693,Y,구매,결제 완료,2026-02-22,보습 관리,97000
CUST-10357,김하영,010-6205-4693,Y,예약,취소,2026-04-08,슈링크,0
CUST-10358,우은희,010-9065-5121,Y,구매,결제 완료,2025-10-20,보습 관리,65000
CUST-10358,우은희,010-9065-5121,Y,구매,결제 완료,2025-12-01,기본 피부 관리,72000
CUST-10358,우은희,010-9065-5121,Y,구매,결제 완료,2026-01-11,슈링크,345000
CUST-10358,우은희,010-9065-5121,Y,구매,결제 완료,2026-02-20,프리미엄 관리,526000
CUST-10358,우은희,010-9065-5121,Y,문자발송,성공,2026-04-06,T-CHURN-01,0
CUST-10358,우은희,010-9065-5121,Y,구매,결제 완료,2026-05-05,물광 주사,114000
CUST-10358,우은희,010-9065-5121,Y,구매,결제 완료,2026-06-02,물광 주사,137000
CUST-10359,배리담,010-1751-4741,Y,구매,결제 완료,2025-10-19,보습 관리,103000
CUST-10359,배리담,010-1751-4741,Y,구매,결제 완료,2025-11-29,슈링크,286000
CUST-10359,배리담,010-1751-4741,Y,구매,결제 완료,2026-01-22,여드름 관리,98000
CUST-10359,배리담,010-1751-4741,Y,구매,결제 완료,2026-03-10,기본 피부 관리,67000
CUST-10359,배리담,010-1751-4741,Y,문자발송,성공,2026-04-12,T-CHURN-01,0
CUST-10360,최수담,010-4020-7284,Y,구매,결제 완료,2026-03-18,슈링크,300000
CUST-10360,최수담,010-4020-7284,Y,구매,결제 완료,2026-04-30,슈링크,158000
CUST-10360,최수담,010-4020-7284,Y,문자발송,성공,2026-07-12,T-CHURN-01,0
CUST-10361,홍서아,010-7326-4817,Y,구매,결제 완료,2026-02-20,여드름 관리,133000
CUST-10361,홍서아,010-7326-4817,Y,구매,결제 완료,2026-03-24,고주파 리프팅,317000
CUST-10361,홍서아,010-7326-4817,Y,문자발송,성공,2026-04-17,T-CHURN-01,0
CUST-10362,양리희,010-7863-6883,Y,구매,결제 완료,2025-10-13,프리미엄 관리,375000
CUST-10362,양리희,010-7863-6883,Y,구매,결제 완료,2025-12-02,기본 피부 관리,80000
CUST-10362,양리희,010-7863-6883,Y,예약,취소,2025-12-26,프리미엄 관리,0
CUST-10362,양리희,010-7863-6883,Y,구매,결제 완료,2026-02-08,물광 주사,91000
CUST-10362,양리희,010-7863-6883,Y,구매,결제 완료,2026-02-27,여드름 관리,72000
CUST-10363,유민수,010-9198-5475,Y,구매,결제 완료,2026-02-14,고주파 리프팅,356000
CUST-10363,유민수,010-9198-5475,Y,구매,결제 완료,2026-03-16,물광 주사,145000
CUST-10363,유민수,010-9198-5475,Y,문자발송,실패,2026-07-04,T-CHURN-01,0
CUST-10364,황서희,010-9816-2446,Y,구매,결제 완료,2025-10-21,슈링크,375000
CUST-10364,황서희,010-9816-2446,Y,구매,결제 완료,2025-12-03,프리미엄 관리,385000
CUST-10364,황서희,010-9816-2446,Y,구매,결제 완료,2025-12-28,기본 피부 관리,105000
CUST-10364,황서희,010-9816-2446,Y,구매,결제 완료,2026-02-05,슈링크,157000
CUST-10364,황서희,010-9816-2446,Y,문자발송,성공,2026-03-16,T-CHURN-01,0
CUST-10364,황서희,010-9816-2446,Y,구매,결제 완료,2026-03-18,물광 주사,175000
CUST-10365,남민담,010-9772-2069,Y,구매,결제 완료,2025-10-09,슈링크,374000
CUST-10365,남민담,010-9772-2069,Y,구매,결제 완료,2025-11-28,탄력 집중 관리,257000
CUST-10365,남민담,010-9772-2069,Y,구매,결제 완료,2026-01-19,기본 피부 관리,90000
CUST-10365,남민담,010-9772-2069,Y,구매,결제 완료,2026-02-26,프리미엄 관리,431000
CUST-10365,남민담,010-9772-2069,Y,구매,결제 완료,2026-04-11,여드름 관리,109000
CUST-10365,남민담,010-9772-2069,Y,예약,취소,2026-05-09,여드름 관리,0
CUST-10365,남민담,010-9772-2069,Y,문자발송,성공,2026-05-26,T-CHURN-01,0
CUST-10366,김현경,010-1819-8074,N,구매,결제 완료,2025-10-27,고주파 리프팅,374000
CUST-10366,김현경,010-1819-8074,N,구매,결제 완료,2025-12-22,슈링크,280000
CUST-10366,김현경,010-1819-8074,N,구매,결제 완료,2026-01-05,보습 관리,64000
CUST-10366,김현경,010-1819-8074,N,구매,결제 완료,2026-02-26,프리미엄 관리,466000
CUST-10367,남리영,010-4579-5573,Y,구매,결제 완료,2025-10-24,슈링크,246000
CUST-10367,남리영,010-4579-5573,Y,구매,결제 완료,2025-11-28,보습 관리,50000
CUST-10367,남리영,010-4579-5573,Y,구매,결제 완료,2026-01-26,슈링크,171000
CUST-10367,남리영,010-4579-5573,Y,문자발송,성공,2026-03-09,T-CHURN-01,0
CUST-10367,남리영,010-4579-5573,Y,구매,결제 완료,2026-03-13,프리미엄 관리,355000
CUST-10368,곽서빈,010-6561-2005,Y,구매,결제 완료,2025-10-11,보습 관리,109000
CUST-10368,곽서빈,010-6561-2005,Y,구매,결제 완료,2025-11-12,탄력 집중 관리,371000
CUST-10368,곽서빈,010-6561-2005,Y,구매,결제 완료,2026-01-03,고주파 리프팅,276000
CUST-10368,곽서빈,010-6561-2005,Y,예약,노쇼,2026-01-31,고주파 리프팅,0
CUST-10368,곽서빈,010-6561-2005,Y,구매,결제 완료,2026-03-20,보습 관리,102000
CUST-10368,곽서빈,010-6561-2005,Y,구매,결제 완료,2026-04-13,보습 관리,73000
CUST-10368,곽서빈,010-6561-2005,Y,구매,결제 완료,2026-05-09,프리미엄 관리,358000
CUST-10368,곽서빈,010-6561-2005,Y,문자발송,성공,2026-05-29,T-CHURN-01,0
CUST-10369,안예영,010-1573-3973,Y,구매,결제 완료,2025-12-07,여드름 관리,90000
CUST-10369,안예영,010-1573-3973,Y,예약,취소,2026-01-08,고주파 리프팅,0
CUST-10369,안예영,010-1573-3973,Y,구매,결제 완료,2026-02-20,탄력 집중 관리,394000
CUST-10369,안예영,010-1573-3973,Y,예약,취소,2026-03-28,슈링크,0
CUST-10369,안예영,010-1573-3973,Y,문자발송,성공,2026-04-26,T-CHURN-01,0
CUST-10369,안예영,010-1573-3973,Y,구매,결제 완료,2026-05-09,프리미엄 관리,314000
CUST-10370,유채아,010-6924-2336,Y,구매,결제 완료,2026-01-01,고주파 리프팅,265000
CUST-10370,유채아,010-6924-2336,Y,구매,결제 완료,2026-02-08,기본 피부 관리,68000
CUST-10370,유채아,010-6924-2336,Y,구매,결제 완료,2026-04-03,여드름 관리,71000
CUST-10370,유채아,010-6924-2336,Y,구매,결제 완료,2026-05-02,프리미엄 관리,325000
CUST-10370,유채아,010-6924-2336,Y,문자발송,성공,2026-05-16,T-CHURN-01,0
CUST-10371,이윤준,010-4375-1134,Y,구매,결제 완료,2025-11-11,물광 주사,116000
CUST-10371,이윤준,010-4375-1134,Y,구매,결제 완료,2025-12-21,여드름 관리,132000
CUST-10371,이윤준,010-4375-1134,Y,구매,결제 완료,2026-01-30,여드름 관리,139000
CUST-10371,이윤준,010-4375-1134,Y,구매,결제 완료,2026-03-13,보습 관리,85000
CUST-10371,이윤준,010-4375-1134,Y,구매,결제 완료,2026-04-07,슈링크,353000
CUST-10371,이윤준,010-4375-1134,Y,예약,노쇼,2026-05-25,슈링크,0
CUST-10371,이윤준,010-4375-1134,Y,문자발송,성공,2026-06-24,T-CHURN-01,0
CUST-10372,백가율,010-5645-3918,Y,구매,결제 완료,2025-10-25,여드름 관리,84000
CUST-10372,백가율,010-5645-3918,Y,구매,결제 완료,2025-12-04,보습 관리,59000
CUST-10372,백가율,010-5645-3918,Y,구매,결제 완료,2025-12-29,기본 피부 관리,107000
CUST-10372,백가율,010-5645-3918,Y,구매,결제 완료,2026-02-01,고주파 리프팅,254000
CUST-10372,백가율,010-5645-3918,Y,구매,결제 완료,2026-03-03,여드름 관리,77000
CUST-10372,백가율,010-5645-3918,Y,문자발송,성공,2026-08-02,T-CHURN-01,0
CUST-10373,곽주준,010-4659-7184,Y,구매,결제 완료,2025-10-16,물광 주사,151000
CUST-10373,곽주준,010-4659-7184,Y,구매,결제 완료,2025-12-06,보습 관리,87000
CUST-10373,곽주준,010-4659-7184,Y,예약,취소,2026-01-01,슈링크,0
CUST-10373,곽주준,010-4659-7184,Y,구매,결제 완료,2026-02-14,여드름 관리,93000
CUST-10373,곽주준,010-4659-7184,Y,구매,결제 완료,2026-04-10,고주파 리프팅,188000
CUST-10373,곽주준,010-4659-7184,Y,문자발송,성공,2026-06-09,T-CHURN-01,0
CUST-10374,문은율,010-8934-6228,Y,예약,취소,2026-02-12,탄력 집중 관리,0
CUST-10374,문은율,010-8934-6228,Y,구매,결제 완료,2026-04-01,탄력 집중 관리,370000
CUST-10374,문은율,010-8934-6228,Y,문자발송,성공,2026-05-08,T-CHURN-01,0
CUST-10374,문은율,010-8934-6228,Y,구매,결제 완료,2026-05-24,보습 관리,65000
CUST-10375,허도서,010-7631-5415,Y,구매,결제 완료,2025-11-26,탄력 집중 관리,242000
CUST-10375,허도서,010-7631-5415,Y,구매,결제 완료,2025-12-05,기본 피부 관리,94000
CUST-10375,허도서,010-7631-5415,Y,구매,결제 완료,2026-01-28,고주파 리프팅,291000
CUST-10375,허도서,010-7631-5415,Y,구매,결제 완료,2026-03-08,슈링크,255000
CUST-10375,허도서,010-7631-5415,Y,구매,결제 완료,2026-04-11,보습 관리,79000
CUST-10375,허도서,010-7631-5415,Y,구매,결제 완료,2026-05-09,물광 주사,100000
CUST-10375,허도서,010-7631-5415,Y,구매,결제 완료,2026-05-31,기본 피부 관리,80000
CUST-10375,허도서,010-7631-5415,Y,문자발송,성공,2026-06-05,T-CHURN-01,0
CUST-10376,정채서,010-9291-8560,Y,구매,결제 완료,2026-01-01,여드름 관리,111000
CUST-10376,정채서,010-9291-8560,Y,구매,결제 완료,2026-01-30,여드름 관리,107000
CUST-10376,정채서,010-9291-8560,Y,예약,취소,2026-03-15,물광 주사,0
CUST-10376,정채서,010-9291-8560,Y,문자발송,성공,2026-08-01,T-CHURN-01,0
CUST-10377,장다진,010-8200-2177,Y,구매,결제 완료,2025-11-03,고주파 리프팅,193000
CUST-10377,장다진,010-8200-2177,Y,구매,결제 완료,2026-01-02,슈링크,165000
CUST-10377,장다진,010-8200-2177,Y,구매,결제 완료,2026-02-28,탄력 집중 관리,402000
CUST-10377,장다진,010-8200-2177,Y,문자발송,성공,2026-03-30,T-CHURN-01,0
CUST-10378,문민호,010-5816-4723,Y,구매,결제 완료,2025-11-04,물광 주사,141000
CUST-10378,문민호,010-5816-4723,Y,구매,결제 완료,2025-12-22,프리미엄 관리,432000
CUST-10378,문민호,010-5816-4723,Y,구매,결제 완료,2026-01-16,프리미엄 관리,554000
CUST-10378,문민호,010-5816-4723,Y,구매,결제 완료,2026-02-23,물광 주사,118000
CUST-10378,문민호,010-5816-4723,Y,문자발송,성공,2026-03-21,T-CHURN-01,0
CUST-10378,문민호,010-5816-4723,Y,구매,결제 완료,2026-04-18,탄력 집중 관리,443000
CUST-10378,문민호,010-5816-4723,Y,구매,결제 완료,2026-06-03,고주파 리프팅,331000
CUST-10379,임가연,010-8172-9151,Y,구매,결제 완료,2025-10-26,프리미엄 관리,345000
CUST-10379,임가연,010-8172-9151,Y,구매,결제 완료,2025-11-23,슈링크,317000
CUST-10379,임가연,010-8172-9151,Y,구매,결제 완료,2026-01-04,물광 주사,125000
CUST-10379,임가연,010-8172-9151,Y,구매,결제 완료,2026-02-23,프리미엄 관리,475000
CUST-10379,임가연,010-8172-9151,Y,구매,결제 완료,2026-03-12,프리미엄 관리,399000
CUST-10379,임가연,010-8172-9151,Y,구매,결제 완료,2026-04-22,기본 피부 관리,70000
CUST-10379,임가연,010-8172-9151,Y,문자발송,성공,2026-07-24,T-CHURN-01,0
CUST-10380,심다수,010-5518-1801,Y,예약,취소,2026-03-15,보습 관리,0
CUST-10380,심다수,010-5518-1801,Y,문자발송,성공,2026-04-18,T-CHURN-01,0
CUST-10380,심다수,010-5518-1801,Y,구매,결제 완료,2026-05-11,기본 피부 관리,88000
CUST-10381,양다원,010-2744-2557,Y,구매,결제 완료,2025-12-07,기본 피부 관리,107000
CUST-10381,양다원,010-2744-2557,Y,구매,결제 완료,2026-01-19,여드름 관리,108000
CUST-10381,양다원,010-2744-2557,Y,구매,결제 완료,2026-02-17,슈링크,186000
CUST-10381,양다원,010-2744-2557,Y,구매,결제 완료,2026-03-23,탄력 집중 관리,306000
CUST-10381,양다원,010-2744-2557,Y,구매,결제 완료,2026-04-12,고주파 리프팅,403000
CUST-10381,양다원,010-2744-2557,Y,구매,결제 완료,2026-05-06,고주파 리프팅,406000
CUST-10381,양다원,010-2744-2557,Y,문자발송,성공,2026-08-02,T-CHURN-01,0
CUST-10382,박예서,010-3952-7910,Y,구매,결제 완료,2025-10-04,슈링크,309000
CUST-10382,박예서,010-3952-7910,Y,예약,노쇼,2025-11-16,탄력 집중 관리,0
CUST-10382,박예서,010-3952-7910,Y,구매,결제 완료,2026-01-05,고주파 리프팅,250000
CUST-10382,박예서,010-3952-7910,Y,구매,결제 완료,2026-02-27,보습 관리,108000
CUST-10382,박예서,010-3952-7910,Y,문자발송,성공,2026-03-30,T-CHURN-01,0
CUST-10383,권은희,010-9556-5043,Y,구매,결제 완료,2025-11-25,고주파 리프팅,256000
CUST-10383,권은희,010-9556-5043,Y,구매,결제 완료,2026-01-13,물광 주사,96000
CUST-10383,권은희,010-9556-5043,Y,구매,결제 완료,2026-02-01,여드름 관리,71000
CUST-10383,권은희,010-9556-5043,Y,구매,결제 완료,2026-03-11,슈링크,251000
CUST-10383,권은희,010-9556-5043,Y,예약,취소,2026-05-03,슈링크,0
CUST-10383,권은희,010-9556-5043,Y,구매,결제 완료,2026-06-03,탄력 집중 관리,283000
CUST-10383,권은희,010-9556-5043,Y,문자발송,성공,2026-06-28,T-CHURN-01,0
CUST-10384,구민원,010-3709-4599,Y,구매,결제 완료,2026-04-09,탄력 집중 관리,215000
CUST-10384,구민원,010-3709-4599,Y,구매,결제 완료,2026-06-01,물광 주사,99000
CUST-10384,구민원,010-3709-4599,Y,문자발송,성공,2026-06-09,T-CHURN-01,0
CUST-10385,윤하서,010-8602-2822,Y,구매,결제 완료,2025-11-03,슈링크,153000
CUST-10385,윤하서,010-8602-2822,Y,구매,결제 완료,2025-12-23,여드름 관리,133000
CUST-10385,윤하서,010-8602-2822,Y,구매,결제 완료,2026-01-27,여드름 관리,112000
CUST-10385,윤하서,010-8602-2822,Y,구매,결제 완료,2026-03-27,고주파 리프팅,194000
CUST-10385,윤하서,010-8602-2822,Y,문자발송,성공,2026-07-09,T-CHURN-01,0
CUST-10386,한하준,010-5656-6875,Y,구매,결제 완료,2026-02-13,슈링크,350000
CUST-10386,한하준,010-5656-6875,Y,구매,결제 완료,2026-03-28,기본 피부 관리,107000
CUST-10386,한하준,010-5656-6875,Y,예약,취소,2026-04-29,보습 관리,0
CUST-10386,한하준,010-5656-6875,Y,구매,결제 완료,2026-05-20,탄력 집중 관리,235000
CUST-10386,한하준,010-5656-6875,Y,문자발송,성공,2026-07-13,T-CHURN-01,0
CUST-10387,하소경,010-4400-4783,Y,구매,결제 완료,2026-01-14,프리미엄 관리,541000
CUST-10387,하소경,010-4400-4783,Y,구매,결제 완료,2026-03-05,보습 관리,82000
CUST-10387,하소경,010-4400-4783,Y,구매,결제 완료,2026-04-02,탄력 집중 관리,277000
CUST-10387,하소경,010-4400-4783,Y,구매,결제 완료,2026-05-04,고주파 리프팅,386000
CUST-10387,하소경,010-4400-4783,Y,문자발송,성공,2026-07-09,T-CHURN-01,0
CUST-10388,강소준,010-3839-9846,Y,구매,결제 완료,2025-11-06,슈링크,356000
CUST-10388,강소준,010-3839-9846,Y,구매,결제 완료,2025-12-24,물광 주사,175000
CUST-10388,강소준,010-3839-9846,Y,구매,결제 완료,2026-02-03,프리미엄 관리,454000
CUST-10388,강소준,010-3839-9846,Y,구매,결제 완료,2026-04-20,프리미엄 관리,469000
CUST-10388,강소준,010-3839-9846,Y,문자발송,성공,2026-05-19,T-CHURN-01,0
CUST-10389,노소원,010-8511-6342,Y,구매,결제 완료,2025-10-18,슈링크,276000
CUST-10389,노소원,010-8511-6342,Y,구매,결제 완료,2025-12-09,탄력 집중 관리,299000
CUST-10389,노소원,010-8511-6342,Y,구매,결제 완료,2026-01-19,보습 관리,59000
CUST-10389,노소원,010-8511-6342,Y,구매,결제 완료,2026-02-27,보습 관리,54000
CUST-10389,노소원,010-8511-6342,Y,구매,결제 완료,2026-04-03,기본 피부 관리,60000
CUST-10389,노소원,010-8511-6342,Y,구매,결제 완료,2026-05-08,고주파 리프팅,304000
CUST-10389,노소원,010-8511-6342,Y,문자발송,성공,2026-07-01,T-CHURN-01,0
CUST-10390,정소경,010-8095-2667,Y,구매,결제 완료,2025-10-27,슈링크,362000
CUST-10390,정소경,010-8095-2667,Y,구매,결제 완료,2025-12-19,여드름 관리,136000
CUST-10390,정소경,010-8095-2667,Y,구매,결제 완료,2026-02-11,기본 피부 관리,63000
CUST-10390,정소경,010-8095-2667,Y,구매,결제 완료,2026-04-07,프리미엄 관리,554000
CUST-10390,정소경,010-8095-2667,Y,구매,결제 완료,2026-04-14,보습 관리,82000
CUST-10390,정소경,010-8095-2667,Y,구매,결제 완료,2026-06-02,기본 피부 관리,105000
CUST-10390,정소경,010-8095-2667,Y,문자발송,성공,2026-06-24,T-CHURN-01,0
CUST-10391,장은원,010-1934-2992,Y,구매,결제 완료,2025-10-17,탄력 집중 관리,434000
CUST-10391,장은원,010-1934-2992,Y,구매,결제 완료,2025-11-17,프리미엄 관리,583000
CUST-10391,장은원,010-1934-2992,Y,구매,결제 완료,2026-01-05,프리미엄 관리,358000
CUST-10391,장은원,010-1934-2992,Y,구매,결제 완료,2026-01-31,보습 관리,88000
CUST-10391,장은원,010-1934-2992,Y,구매,결제 완료,2026-03-03,고주파 리프팅,345000
CUST-10391,장은원,010-1934-2992,Y,구매,결제 완료,2026-03-29,기본 피부 관리,93000
CUST-10391,장은원,010-1934-2992,Y,문자발송,성공,2026-06-12,T-CHURN-01,0
CUST-10392,강은경,010-8139-7681,Y,구매,결제 완료,2025-12-23,프리미엄 관리,510000
CUST-10392,강은경,010-8139-7681,Y,예약,취소,2026-02-10,슈링크,0
CUST-10392,강은경,010-8139-7681,Y,구매,결제 완료,2026-03-26,슈링크,207000
CUST-10392,강은경,010-8139-7681,Y,구매,결제 완료,2026-05-11,프리미엄 관리,394000
CUST-10392,강은경,010-8139-7681,Y,문자발송,성공,2026-06-26,T-CHURN-01,0
CUST-10393,장유연,010-8655-4057,Y,구매,결제 완료,2026-01-08,슈링크,179000
CUST-10393,장유연,010-8655-4057,Y,구매,결제 완료,2026-03-06,프리미엄 관리,307000
CUST-10393,장유연,010-8655-4057,Y,문자발송,성공,2026-06-11,T-CHURN-01,0
CUST-10394,강소율,010-5863-4615,Y,구매,결제 완료,2025-10-25,고주파 리프팅,332000
CUST-10394,강소율,010-5863-4615,Y,구매,결제 완료,2025-12-10,보습 관리,86000
CUST-10394,강소율,010-5863-4615,Y,구매,결제 완료,2026-02-02,기본 피부 관리,117000
CUST-10394,강소율,010-5863-4615,Y,구매,결제 완료,2026-04-15,프리미엄 관리,519000
CUST-10394,강소율,010-5863-4615,Y,문자발송,성공,2026-04-24,T-CHURN-01,0
CUST-10394,강소율,010-5863-4615,Y,구매,결제 완료,2026-05-18,탄력 집중 관리,362000
CUST-10395,한가수,010-5532-2987,Y,구매,결제 완료,2025-12-20,기본 피부 관리,107000
